# VIPERS Database
# File    : VIPERS_W4_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:46
# Table   : W4_SPECTRO_PDR1
# Columns : 14
# Rows    : 30698
# SQL     : SELECT W4_SPECTRO_PDR1.id_IAU, W4_SPECTRO_PDR1.num, W4_SPEC
#           TRO_PDR1.alpha, W4_SPECTRO_PDR1.delta, W4_SPECTRO_PDR1.selm
#           ag, W4_SPECTRO_PDR1.errselmag, W4_SPECTRO_PDR1.pointing, W4
#           _SPECTRO_PDR1.quadrant, W4_SPECTRO_PDR1.zflg, W4_SPECTRO_PD
#           R1.zspec, W4_SPECTRO_PDR1.epoch, W4_SPECTRO_PDR1.photoMask,
#            W4_SPECTRO_PDR1.tsr, W4_SPECTRO_PDR1.ssr FROM W4_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 408042547	408042547	331.175787	1.954296	21.9399	0.0719	W4P065	2	  2.2	1.0688	2	1	0.4508	0.638
VIPERS 408051527	408051527	331.176679	2.002133	21.9956	0.0590	W4P065	2	  2.2	0.9304	2	1	0.4508	0.781
VIPERS 408040737	408040737	331.177664	1.944628	21.9292	0.0552	W4P065	2	  2.2	0.6875	2	1	0.4508	0.856
VIPERS 408050157	408050157	331.178291	1.993424	22.4667	0.0738	W4P065	2	  2.2	0.9814	2	1	0.4463	0.745
VIPERS 408051658	408051658	331.179508	2.001745	22.3412	0.0548	W4P065	2	  2.5	1.0831	2	1	0.4463	0.619
VIPERS 408059313	408059313	331.179668	2.043127	20.3443	0.0083	W4P065	2	 14.2	1.7464	2	1	-1.0000	-1.000
VIPERS 408043627	408043627	331.181925	1.959596	21.4921	0.0394	W4P065	2	  0.0	9.9999	2	1	0.4519	-1.000
VIPERS 408063699	408063699	331.182298	2.063963	22.4336	0.0782	W4P065	2	  2.2	1.1674	2	1	0.4463	0.522
VIPERS 408039560	408039560	331.183117	1.938293	21.8534	0.0333	W4P065	2	  2.5	0.6430	2	1	0.4508	0.856
VIPERS 408049407	408049407	331.183330	1.989594	22.3882	0.0512	W4P065	2	  1.5	0.9650	2	1	0.4463	-1.000
VIPERS 408062039	408062039	331.183942	2.056039	20.4089	0.0085	W4P065	2	  4.4	0.6176	2	1	0.4472	0.982
VIPERS 408057389	408057389	331.185456	2.033402	20.5412	0.0141	W4P065	2	  1.2	0.8176	2	1	0.4582	-1.000
VIPERS 408042087	408042087	331.187155	1.951584	21.7817	0.0287	W4P065	2	  4.5	0.5919	2	1	0.4508	0.844
VIPERS 408042484	408042484	331.188403	1.953797	21.1617	0.0234	W4P065	2	  4.5	0.5926	2	1	0.4410	0.914
VIPERS 408053556	408053556	331.189846	2.012318	22.0467	0.0774	W4P065	2	  0.0	9.9999	2	1	0.4524	-1.000
VIPERS 408039463	408039463	331.191326	1.938251	21.4428	0.0344	W4P065	2	  3.5	0.9823	2	1	0.4519	0.815
VIPERS 408053074	408053074	331.192160	2.010731	20.6095	0.0142	W4P065	2	  4.5	0.5498	2	1	0.4582	0.935
VIPERS 408041367	408041367	331.193265	1.950250	19.7894	0.0085	W4P065	2	  2.5	0.4654	2	1	0.4628	0.958
VIPERS 408043279	408043279	331.195348	1.956503	22.4682	0.0687	W4P065	2	  1.5	0.5591	2	1	0.4463	-1.000
VIPERS 408058724	408058724	331.194942	2.041682	20.7563	0.0171	W4P065	2	  3.5	0.6179	2	1	0.4479	0.959
VIPERS 408044467	408044467	331.196571	1.963288	21.3702	0.0275	W4P065	2	  1.5	0.6461	2	1	0.4519	-1.000
VIPERS 408042375	408042375	331.199351	1.952265	22.3219	0.0573	W4P065	2	  9.5	0.7814	2	1	0.4463	0.771
VIPERS 408054377	408054377	331.198309	2.016418	21.6335	0.0320	W4P065	2	  3.5	0.8660	2	1	0.4525	0.821
VIPERS 408042517	408042517	331.201508	1.952786	22.0226	0.0590	W4P065	2	  0.0	9.9999	2	1	0.4524	-1.000
VIPERS 408050666	408050666	331.200766	1.996109	22.2680	0.0511	W4P065	2	  3.5	0.9026	2	1	0.4463	0.745
VIPERS 408063787	408063787	331.203901	2.064950	21.1454	0.0167	W4P065	2	  4.5	0.4688	2	1	0.4410	0.776
VIPERS 408046140	408046140	331.207456	1.971536	22.3604	0.0525	W4P065	2	  4.5	0.5521	2	1	0.4463	0.718
VIPERS 408055783	408055783	331.207245	2.023134	20.2638	0.0057	W4P065	2	  4.2	0.0000	2	1	0.4472	-1.000
VIPERS 408063410	408063410	331.207838	2.062625	21.4265	0.0218	W4P065	2	  3.5	0.6668	2	1	0.4519	0.920
VIPERS 408054334	408054334	331.209887	2.016829	21.8239	0.0527	W4P065	2	  3.2	0.6366	2	1	0.4508	0.856
VIPERS 408042873	408042873	331.212387	1.959121	20.1275	0.0090	W4P065	2	  4.4	0.6025	2	1	0.4392	0.967
VIPERS 408052660	408052660	331.211348	2.007765	21.1978	0.0189	W4P065	2	  4.2	0.5789	2	1	0.4410	0.914
VIPERS 408061403	408061403	331.212268	2.052707	21.0891	0.0149	W4P065	2	  2.4	0.4861	2	1	0.4410	0.776
VIPERS 408062578	408062578	331.214751	2.063870	20.0384	0.0090	W4P065	2	  4.2	0.0000	2	1	0.4392	-1.000
VIPERS 408042328	408042328	331.218088	1.953934	20.2628	0.0109	W4P065	2	  3.5	0.4362	2	1	0.4472	0.837
VIPERS 408062242	408062242	331.217660	2.056292	21.6827	0.0241	W4P065	2	  2.5	0.6655	2	1	0.4525	0.856
VIPERS 408064142	408064142	331.220010	2.066115	22.1560	0.0488	W4P065	2	  9.2	0.7761	2	1	0.4524	0.771
VIPERS 408039094	408039094	331.221006	1.938160	21.6134	0.0633	W4P065	2	  0.0	9.9999	2	1	0.4525	-1.000
VIPERS 408044585	408044585	331.223142	1.964013	21.2245	0.0210	W4P065	2	  3.5	0.4633	2	1	0.4410	0.776
VIPERS 408042881	408042881	331.225370	1.955163	21.6550	0.0379	W4P065	2	  1.5	0.9057	2	1	0.4525	-1.000
VIPERS 408053631	408053631	331.225434	2.012457	22.1033	0.0502	W4P065	2	  2.5	0.5907	2	1	0.4524	0.718
VIPERS 408045892	408045892	331.227386	1.970085	22.4380	0.0599	W4P065	2	  1.2	0.8338	2	1	0.4463	-1.000
VIPERS 408059822	408059822	331.227561	2.045979	21.7003	0.0536	W4P065	2	  1.2	0.9030	2	1	0.4525	-1.000
VIPERS 408052102	408052102	331.231542	2.004328	22.3047	0.0606	W4P065	2	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 408062340	408062340	331.233930	2.057285	20.8859	0.0139	W4P065	2	  4.5	0.6632	2	1	0.4479	0.959
VIPERS 408040519	408040519	331.236374	1.946335	21.8250	0.0412	W4P065	2	  1.5	0.4675	2	1	0.4508	-1.000
VIPERS 408053066	408053066	331.237242	2.013356	21.1494	0.0305	W4P065	2	  1.5	0.5894	2	1	0.4410	-1.000
VIPERS 411051270	411051270	334.360237	1.949400	22.3734	0.0274	W4P077	1	  1.5	0.6523	2	1	0.4463	-1.000
VIPERS 411072887	411072887	334.360121	2.036172	22.1617	0.0245	W4P077	1	  9.2	0.9702	2	1	0.4524	0.745
VIPERS 411059583	411059583	334.362553	1.980237	22.2282	0.0334	W4P077	1	  4.5	0.6876	2	1	0.4524	0.756
VIPERS 411074968	411074968	334.362193	2.044399	22.1683	0.0237	W4P077	1	  3.5	0.9943	2	1	0.4524	0.745
VIPERS 411053507	411053507	334.364025	1.958161	22.0876	0.0190	W4P077	1	  3.5	0.6709	2	1	0.4524	0.756
VIPERS 411068322	411068322	334.364710	2.017365	22.0635	0.0356	W4P077	1	  2.5	0.7974	2	1	0.4524	0.771
VIPERS 411079211	411079211	334.364611	2.059931	21.3075	0.0202	W4P077	1	  2.5	0.6398	2	1	0.4519	0.920
VIPERS 411051707	411051707	334.366554	1.950818	20.9700	0.0103	W4P077	1	  4.2	0.6664	2	1	0.4479	0.959
VIPERS 411068664	411068664	334.366192	2.019226	21.7276	0.0173	W4P077	1	  4.5	0.6695	2	1	0.4525	0.856
VIPERS 411079582	411079582	334.365925	2.060639	21.7139	0.0201	W4P077	1	  1.5	0.5483	2	1	0.4525	-1.000
VIPERS 411051627	411051627	334.368318	1.951466	22.3213	0.0265	W4P077	1	  3.2	0.7388	2	1	0.4463	0.771
VIPERS 411071135	411071135	334.367742	2.029020	21.7181	0.0212	W4P077	1	  4.5	0.9086	2	1	0.4525	0.781
VIPERS 411056827	411056827	334.369823	1.969668	21.4859	0.0134	W4P077	1	  4.5	0.9075	2	1	0.4519	0.815
VIPERS 411074743	411074743	334.369589	2.043696	22.2700	0.0227	W4P077	1	  1.5	0.7583	2	1	0.4463	-1.000
VIPERS 411049683	411049683	334.371896	1.943139	21.8713	0.0279	W4P077	1	  2.2	0.6700	2	1	0.4508	0.856
VIPERS 411064210	411064210	334.371454	1.999882	22.1822	0.0245	W4P077	1	  2.2	1.1041	2	1	0.4524	0.522
VIPERS 411074732	411074732	334.371849	2.042482	21.2627	0.0153	W4P077	1	  2.5	0.7866	2	1	0.4519	0.903
VIPERS 411055499	411055499	334.373152	1.965434	21.7255	0.0135	W4P077	1	  4.4	0.8931	2	1	0.4525	0.821
VIPERS 411066234	411066234	334.374125	2.008112	21.5327	0.0146	W4P077	1	  4.2	0.7431	2	1	0.4525	0.838
VIPERS 411049726	411049726	334.378593	1.943488	20.9972	0.0087	W4P077	1	  4.5	0.5243	2	1	0.4479	0.935
VIPERS 411060329	411060329	334.378816	1.983976	22.2272	0.0287	W4P077	1	  3.5	1.0376	2	1	0.4524	0.619
VIPERS 411069155	411069155	334.377706	2.020975	21.5817	0.0179	W4P077	1	  4.5	0.6690	2	1	0.4525	0.856
VIPERS 411050231	411050231	334.380354	1.945183	21.5366	0.0166	W4P077	1	  4.2	0.5218	2	1	0.4525	0.782
VIPERS 411070320	411070320	334.380291	2.025962	22.2613	0.0299	W4P077	1	  4.5	0.7297	2	1	0.4463	0.771
VIPERS 411081046	411081046	334.380407	2.066632	21.9887	0.0244	W4P077	1	  4.5	0.6668	2	1	0.4508	0.856
VIPERS 411063260	411063260	334.381924	1.995712	21.0438	0.0111	W4P077	1	  4.5	0.6411	2	1	0.4410	0.920
VIPERS 411081443	411081443	334.381832	2.066874	19.7885	0.0048	W4P077	1	  4.5	0.6648	2	1	0.4628	0.978
VIPERS 411053831	411053831	334.383201	1.956831	19.7453	0.0045	W4P077	1	  3.4	0.6718	2	1	0.4290	0.978
VIPERS 411058177	411058177	334.385205	1.975050	21.8994	0.0241	W4P077	1	  3.5	0.7370	2	1	0.4508	0.838
VIPERS 411053834	411053834	334.386444	1.958909	21.3326	0.0111	W4P077	1	  3.4	0.6681	2	1	0.4519	0.920
VIPERS 411081286	411081286	334.386335	2.067744	21.1180	0.0103	W4P077	1	  2.4	0.6655	2	1	0.4410	0.920
VIPERS 411059600	411059600	334.388300	1.980437	22.2914	0.0320	W4P077	1	  2.5	0.5741	2	1	0.4463	0.718
VIPERS 411069900	411069900	334.387636	2.024184	21.7758	0.0197	W4P077	1	  4.5	0.7997	2	1	0.4508	0.838
VIPERS 411056182	411056182	334.389882	1.967726	21.9282	0.0188	W4P077	1	  2.5	0.4801	2	1	0.4508	0.696
VIPERS 411070695	411070695	334.389963	2.026973	21.1393	0.0113	W4P077	1	  4.5	0.8019	2	1	0.4410	0.864
VIPERS 411061764	411061764	334.391591	1.989571	21.1530	0.0108	W4P077	1	  2.4	1.0890	2	1	0.4410	0.646
VIPERS 411055274	411055274	334.393102	1.963593	22.1618	0.0196	W4P077	1	  2.5	0.6678	2	1	0.4524	0.756
VIPERS 411071385	411071385	334.393106	2.029610	21.7925	0.0175	W4P077	1	  4.5	0.7993	2	1	0.4508	0.838
VIPERS 411051817	411051817	334.394762	1.950067	20.8068	0.0066	W4P077	1	  4.5	0.6674	2	1	0.4479	0.959
VIPERS 411072815	411072815	334.394426	2.035934	21.2901	0.0099	W4P077	1	  4.5	0.6607	2	1	0.4519	0.920
VIPERS 411054861	411054861	334.396042	1.962770	21.9704	0.0210	W4P077	1	  4.5	0.6685	2	1	0.4508	0.856
VIPERS 411073497	411073497	334.396104	2.038519	22.2240	0.0350	W4P077	1	  1.5	0.7606	2	1	0.4524	-1.000
VIPERS 411080563	411080563	334.397437	2.065522	22.3907	0.0255	W4P077	1	  3.5	0.6657	2	1	0.4463	0.756
VIPERS 411054342	411054342	334.399056	1.961242	22.4135	0.0246	W4P077	1	  4.5	0.5683	2	1	0.4463	0.718
VIPERS 411068931	411068931	334.399252	2.020355	22.2902	0.0360	W4P077	1	  2.2	0.9968	2	1	0.4463	0.745
VIPERS 411053434	411053434	334.401874	1.957814	22.3872	0.0303	W4P077	1	  1.5	0.9253	2	1	0.4463	-1.000
VIPERS 411063122	411063122	334.402079	1.995484	22.0174	0.0212	W4P077	1	  3.5	0.6820	2	1	0.4524	0.756
VIPERS 411075711	411075711	334.401361	2.046648	21.0916	0.0103	W4P077	1	  3.5	0.6686	2	1	0.4410	0.920
VIPERS 411055655	411055655	334.403845	1.965788	22.4694	0.0265	W4P077	1	  9.5	0.8883	2	1	0.4463	0.750
VIPERS 411069778	411069778	334.403736	2.023316	22.4726	0.0393	W4P077	1	  3.2	0.8238	2	1	0.4463	0.750
VIPERS 411058192	411058192	334.405564	1.974958	21.9779	0.0265	W4P077	1	  2.2	0.8001	2	1	0.4508	0.821
VIPERS 411052847	411052847	334.407484	1.955002	22.3148	0.0275	W4P077	1	  1.2	0.2978	2	1	0.4463	-1.000
VIPERS 411071666	411071666	334.406915	2.031688	22.4833	0.0313	W4P077	1	  1.5	0.9373	2	1	0.4463	-1.000
VIPERS 411053866	411053866	334.409153	1.959283	22.4379	0.0356	W4P077	1	  3.2	0.3878	2	1	0.4463	0.802
VIPERS 411063837	411063837	334.409690	1.997678	21.1440	0.0121	W4P077	1	  4.5	0.8253	2	1	0.4410	0.864
VIPERS 411075218	411075218	334.409890	2.044971	21.8708	0.0164	W4P077	1	  4.5	0.6691	2	1	0.4508	0.856
VIPERS 411051245	411051245	334.411644	1.950224	22.2330	0.0272	W4P077	1	  2.5	0.5658	2	1	0.4524	0.718
VIPERS 411068563	411068563	334.411816	2.018058	21.0221	0.0149	W4P077	1	  2.5	0.5480	2	1	0.4410	0.858
VIPERS 411078893	411078893	334.411707	2.058360	21.2990	0.0125	W4P077	1	  3.5	0.6785	2	1	0.4519	0.920
VIPERS 411062136	411062136	334.413291	1.991557	22.1792	0.0238	W4P077	1	  4.5	0.6703	2	1	0.4524	0.756
VIPERS 411078987	411078987	334.412920	2.059105	21.8216	0.0224	W4P077	1	  9.2	1.0014	2	1	0.4508	0.638
VIPERS 411055272	411055272	334.415226	1.964389	22.2130	0.0209	W4P077	1	  3.2	0.7151	2	1	0.4524	0.771
VIPERS 411072721	411072721	334.415658	2.034117	19.8737	0.0041	W4P077	1	  4.2	0.4278	2	1	0.4628	0.985
VIPERS 411053770	411053770	334.417485	1.957941	21.2680	0.0104	W4P077	1	  4.5	0.9122	2	1	0.4519	0.815
VIPERS 411071688	411071688	334.418092	2.031162	21.4436	0.0141	W4P077	1	  3.5	0.6676	2	1	0.4519	0.920
VIPERS 411061991	411061991	334.420140	1.990832	22.3342	0.0268	W4P077	1	  3.5	0.9375	2	1	0.4463	0.745
VIPERS 411075643	411075643	334.420021	2.045804	19.2871	0.0019	W4P077	1	  4.2	0.0000	2	1	0.4866	-1.000
VIPERS 411050907	411050907	334.421628	1.948619	21.9033	0.0174	W4P077	1	  1.5	0.5465	2	1	0.4508	-1.000
VIPERS 411072706	411072706	334.421759	2.034929	21.9367	0.0216	W4P077	1	  1.5	0.6552	2	1	0.4508	-1.000
VIPERS 411053497	411053497	334.424485	1.957817	21.6254	0.0145	W4P077	1	  2.2	0.9622	2	1	0.4525	0.781
VIPERS 411066306	411066306	334.423215	2.009293	22.4667	0.0328	W4P077	1	  1.2	0.6229	2	1	0.4463	-1.000
VIPERS 411058336	411058336	334.425871	1.975858	21.7050	0.0234	W4P077	1	  2.5	0.7364	2	1	0.4525	0.838
VIPERS 411050486	411050486	334.428799	1.946438	20.8200	0.0076	W4P077	1	  4.5	0.5121	2	1	0.4479	0.935
VIPERS 411061093	411061093	334.428046	1.986109	21.2078	0.0132	W4P077	1	  3.5	0.7313	2	1	0.4410	0.903
VIPERS 411073248	411073248	334.428173	2.037572	21.7507	0.0151	W4P077	1	  4.5	0.6673	2	1	0.4508	0.856
VIPERS 411080402	411080402	334.429792	2.064629	22.3399	0.0248	W4P077	1	  1.5	0.5650	2	1	0.4463	-1.000
VIPERS 411073762	411073762	334.431700	2.039744	22.3501	0.0353	W4P077	1	  9.5	0.8720	2	1	0.4463	0.750
VIPERS 411061226	411061226	334.433123	1.987907	22.2976	0.0389	W4P077	1	  4.5	0.9390	2	1	0.4463	0.745
VIPERS 411079071	411079071	334.433103	2.058640	21.7713	0.0358	W4P077	1	  1.5	0.9371	2	1	0.4508	-1.000
VIPERS 411050288	411050288	334.434543	1.945111	20.9299	0.0145	W4P077	1	  2.5	0.5858	2	1	0.4479	0.949
VIPERS 411060965	411060965	334.434915	1.985539	21.2012	0.0150	W4P077	1	  4.2	0.0000	2	1	0.4410	-1.000
VIPERS 411078798	411078798	334.434917	2.058237	21.5327	0.0191	W4P077	1	  4.2	0.7005	2	1	0.4525	0.838
VIPERS 411061685	411061685	334.436383	1.989261	20.6453	0.0078	W4P077	1	 12.2	1.7322	2	1	-1.0000	-1.000
VIPERS 411060195	411060195	334.438630	1.983004	21.8556	0.0187	W4P077	1	  3.5	0.7304	2	1	0.4508	0.838
VIPERS 411070496	411070496	334.438666	2.027319	22.4502	0.0392	W4P077	1	  3.5	0.8975	2	1	0.4463	0.750
VIPERS 411055281	411055281	334.440314	1.964072	22.4281	0.0445	W4P077	1	  2.5	0.8063	2	1	0.4463	0.750
VIPERS 411051863	411051863	334.442953	1.951527	20.9086	0.0088	W4P077	1	  4.5	0.4885	2	1	0.4479	0.884
VIPERS 411071850	411071850	334.441798	2.031777	21.2665	0.0189	W4P077	1	  4.5	0.6908	2	1	0.4519	0.920
VIPERS 411050159	411050159	334.444385	1.946144	22.3257	0.0246	W4P077	1	  3.5	1.1670	2	1	0.4463	0.522
VIPERS 411076654	411076654	334.444327	2.049283	22.1671	0.0311	W4P077	1	  4.5	0.6673	2	0	-99.0000	-99.000
VIPERS 411068163	411068163	334.446338	2.015842	22.1519	0.0551	W4P077	1	  4.2	0.5920	2	1	0.4524	0.718
VIPERS 411054084	411054084	334.447703	1.959747	21.5185	0.0131	W4P077	1	  4.5	0.7694	2	1	0.4525	0.838
VIPERS 411051982	411051982	334.450031	1.952580	22.0051	0.0187	W4P077	1	  3.4	0.7629	2	1	0.4524	0.771
VIPERS 411067335	411067335	334.449414	2.013482	22.3942	0.0412	W4P077	1	  4.5	0.5920	2	1	0.4463	0.718
VIPERS 411077973	411077973	334.448615	2.055478	22.2596	0.0262	W4P077	1	  9.5	0.9248	2	1	0.4463	0.745
VIPERS 411049318	411049318	334.451473	1.942824	22.2110	0.0212	W4P077	1	  2.5	0.8764	2	1	0.4524	0.750
VIPERS 411078216	411078216	334.451078	2.055273	20.5030	0.0089	W4P077	1	  2.5	0.5791	2	1	0.4582	0.949
VIPERS 411061421	411061421	334.453246	1.987751	21.5334	0.0226	W4P077	1	  2.5	0.5849	2	1	0.4525	0.844
VIPERS 411072383	411072383	334.452881	2.034319	22.4170	0.0272	W4P077	1	  4.2	0.6664	2	1	0.4463	0.756
VIPERS 411049152	411049152	334.458479	1.942226	22.3422	0.0323	W4P077	1	  1.5	0.6937	2	1	0.4463	-1.000
VIPERS 411063155	411063155	334.458688	1.996024	22.3945	0.0286	W4P077	1	  2.5	0.6799	2	1	0.4463	0.756
VIPERS 411063492	411063492	334.459079	1.995998	21.7724	0.0246	W4P077	1	 22.5	0.3229	2	1	-1.0000	-1.000
VIPERS 411074926	411074926	334.458737	2.044324	22.3485	0.0245	W4P077	1	  4.5	0.5673	2	1	0.4463	0.718
VIPERS 411049967	411049967	334.460605	1.944567	22.2501	0.0350	W4P077	1	  2.5	0.7386	2	1	0.4463	0.771
VIPERS 411075003	411075003	334.461115	2.043551	21.4869	0.0234	W4P077	1	  1.4	1.0737	2	1	0.4519	-1.000
VIPERS 411060992	411060992	334.463499	1.986149	21.1513	0.0132	W4P077	1	  4.5	0.7006	2	1	0.4410	0.903
VIPERS 411053649	411053649	334.465245	1.957641	20.8090	0.0076	W4P077	1	  4.5	0.9050	2	1	0.4479	0.873
VIPERS 411075764	411075764	334.464540	2.047272	21.7013	0.0206	W4P077	1	  2.5	0.7407	2	1	0.4525	0.838
VIPERS 411056084	411056084	334.466371	1.966518	19.4129	0.0020	W4P077	1	  4.2	0.0000	2	1	0.4866	-1.000
VIPERS 411076763	411076763	334.466603	2.050638	21.8946	0.0247	W4P077	1	  2.2	0.9907	2	1	0.4508	0.781
VIPERS 411052452	411052452	334.468964	1.954319	22.1010	0.0192	W4P077	1	  2.5	0.4871	2	1	0.4524	0.608
VIPERS 411065698	411065698	334.468622	2.006865	23.9167	0.1413	W4P077	1	 20.0	9.9999	2	1	-99.0000	-99.000
VIPERS 411065858	411065858	334.469937	2.006746	21.6634	0.0263	W4P077	1	  2.5	0.8275	2	1	0.4525	0.821
VIPERS 411053705	411053705	334.475813	1.957534	22.2639	0.0328	W4P077	1	  1.5	0.5473	2	1	0.4463	-1.000
VIPERS 411063234	411063234	334.474417	1.995958	22.3232	0.0281	W4P077	1	  3.5	0.7385	2	1	0.4463	0.771
VIPERS 411063347	411063347	334.212790	1.996335	22.2893	0.0459	W4P076	1	  2.5	0.8642	2	1	0.4463	0.750
VIPERS 411059289	411059289	334.214726	1.977941	19.6044	0.0051	W4P077	2	  4.2	0.4851	2	0	-99.0000	-99.000
VIPERS 411065750	411065750	334.218621	2.006383	22.4530	0.0616	W4P077	2	  0.0	9.9999	2	0	-99.0000	-99.000
VIPERS 411077190	411077190	334.218202	2.052336	21.3602	0.0124	W4P077	2	  4.5	0.6766	2	1	0.4519	0.920
VIPERS 411057304	411057304	334.221835	1.971900	22.2338	0.0330	W4P077	2	  4.2	0.4879	2	0	-99.0000	-99.000
VIPERS 411072019	411072019	334.221617	2.032729	21.7449	0.0204	W4P077	2	  2.5	0.5895	2	1	0.4525	0.844
VIPERS 411053885	411053885	334.228738	1.957220	21.8230	0.0465	W4P077	2	  2.5	0.7819	2	0	-99.0000	-99.000
VIPERS 411067332	411067332	334.229025	2.013191	21.9382	0.0234	W4P077	2	  4.2	0.6110	2	1	0.4508	0.844
VIPERS 411076335	411076335	334.230592	2.049303	22.1421	0.0215	W4P077	2	  2.5	0.9096	2	1	0.4524	0.745
VIPERS 411064251	411064251	334.233772	1.999501	21.7714	0.0288	W4P077	2	  1.5	0.7394	2	1	0.4508	-1.000
VIPERS 411081279	411081279	334.236150	2.066493	20.7457	0.0079	W4P077	2	  4.5	0.8196	2	1	0.4582	0.905
VIPERS 411059681	411059681	334.237118	1.980306	21.7587	0.0284	W4P077	2	  1.5	0.5693	2	1	0.4508	-1.000
VIPERS 411079638	411079638	334.237419	2.060940	21.6320	0.0198	W4P077	2	  1.5	0.8109	2	1	0.4525	-1.000
VIPERS 411080713	411080713	334.238974	2.066127	22.3968	0.0254	W4P077	2	  1.5	0.8516	2	1	0.4463	-1.000
VIPERS 411078877	411078877	334.240234	2.058877	21.7451	0.0148	W4P077	2	  2.5	0.8267	2	1	0.4525	0.821
VIPERS 411059975	411059975	334.242106	1.981971	21.7772	0.0322	W4P077	2	  2.2	1.0894	2	1	0.4508	0.638
VIPERS 411069242	411069242	334.242250	2.021157	21.7688	0.0238	W4P077	2	  1.2	1.1269	2	1	0.4508	-1.000
VIPERS 411079489	411079489	334.241505	2.061503	22.3590	0.0247	W4P077	2	  3.5	1.0815	2	1	0.4463	0.619
VIPERS 411075438	411075438	334.243748	2.046012	22.4741	0.0399	W4P077	2	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 411067610	411067610	334.245213	2.013107	20.8593	0.0129	W4P077	2	  3.5	0.8218	2	1	0.4479	0.905
VIPERS 411077732	411077732	334.245528	2.054198	21.7351	0.0150	W4P077	2	  3.5	0.6182	2	1	0.4525	0.856
VIPERS 411074868	411074868	334.251361	2.044119	21.5943	0.0153	W4P077	2	  3.5	0.6186	2	1	0.4525	0.856
VIPERS 411073374	411073374	334.252940	2.037226	20.5904	0.0075	W4P077	2	  4.5	0.6182	2	1	0.4582	0.959
VIPERS 411052673	411052673	334.254478	1.954750	21.1316	0.0118	W4P077	2	  4.5	0.6665	2	1	0.4410	0.920
VIPERS 411052823	411052823	334.255565	1.955018	20.2118	0.0036	W4P077	2	 22.2	0.0000	2	1	-1.0000	-1.000
VIPERS 411068235	411068235	334.255660	2.016561	20.6544	0.0098	W4P077	2	  4.5	0.5520	2	1	0.4582	0.949
VIPERS 411051693	411051693	334.257055	1.949849	21.1889	0.0155	W4P077	2	  3.2	0.7995	2	1	0.4410	0.903
VIPERS 411070103	411070103	334.257026	2.025322	22.0524	0.0260	W4P077	2	  1.5	0.9078	2	1	0.4524	-1.000
VIPERS 411079129	411079129	334.259863	2.059312	21.5774	0.0176	W4P077	2	  3.5	0.6624	2	1	0.4525	0.856
VIPERS 411050510	411050510	334.260819	1.947589	22.2177	0.0208	W4P077	2	  1.2	0.0000	2	1	0.4524	-1.000
VIPERS 411079477	411079477	334.261401	2.061156	21.7568	0.0153	W4P077	2	  2.4	0.7137	2	1	0.4508	0.838
VIPERS 411051164	411051164	334.262944	1.949376	22.0944	0.0296	W4P077	2	  3.2	0.9092	2	1	0.4524	0.745
VIPERS 411066343	411066343	334.262517	2.007996	21.4745	0.0183	W4P077	2	  4.5	0.6458	2	1	0.4519	0.920
VIPERS 411076105	411076105	334.263325	2.047908	21.9457	0.0210	W4P077	2	  1.5	0.8071	2	1	0.4508	-1.000
VIPERS 411079406	411079406	334.264837	2.060304	22.2221	0.0264	W4P077	2	  2.5	0.7164	2	1	0.4524	0.771
VIPERS 411058571	411058571	334.266504	1.976207	22.1140	0.0375	W4P077	2	  1.2	0.7792	2	1	0.4524	-1.000
VIPERS 411071872	411071872	334.266527	2.032616	21.6757	0.0160	W4P077	2	  2.5	0.6459	2	1	0.4525	0.856
VIPERS 411054360	411054360	334.268433	1.960919	21.5240	0.0117	W4P077	2	  4.4	0.7264	2	1	0.4525	0.838
VIPERS 411067730	411067730	334.268202	2.014471	21.5431	0.0241	W4P077	2	  2.5	0.6787	2	1	0.4525	0.856
VIPERS 411053833	411053833	334.269758	1.958575	22.3305	0.0341	W4P077	2	  2.2	0.6246	2	1	0.4463	0.756
VIPERS 411078114	411078114	334.270649	2.055827	21.5770	0.0155	W4P077	2	  2.5	0.9074	2	1	0.4525	0.781
VIPERS 411067244	411067244	334.272249	2.013212	22.4321	0.0427	W4P077	2	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 411076571	411076571	334.275429	2.048303	20.4398	0.0080	W4P077	2	  4.5	0.6458	2	1	0.4472	0.982
VIPERS 411065015	411065015	334.276484	2.002641	22.3821	0.0494	W4P077	2	  1.5	0.6791	2	1	0.4463	-1.000
VIPERS 411076277	411076277	334.276667	2.048818	21.8342	0.0355	W4P077	2	  0.0	9.9999	2	1	0.4508	-1.000
VIPERS 411048657	411048657	334.278292	1.949102	19.3810	0.0129	W4P077	2	  4.2	0.4060	2	1	0.4866	1.000
